-1.0,44.0,633.1149,0.7993,86.0443,9.4091
0.0,44.0,632.504,0.7498,80.8731,9.5313
1.0,44.0,632.6262,0.7455,79.8361,9.5313
2.0,44.0,632.504,0.8966,96.5567,9.5313
3.0,44.0,632.7484,0.8972,96.4993,9.5313
4.0,44.0,632.6262,0.8899,96.0312,9.5313
5.0,44.0,632.6262,0.8591,92.7405,9.6535
6.0,44.0,632.6262,0.8423,90.5475,9.5313
7.0,44.0,635.5588,0.5478,59.3649,9.4091
8.0,44.0,635.5588,0.5667,61.1774,9.4091
9.0,44.0,634.9479,0.625,67.724,9.4091
10.0,44.0,635.5588,0.6229,67.4167,9.5313
11.0,44.0,634.9479,0.7471,81.3568,9.5313
12.0,44.0,638.125,0.0372,4.2847,9.0425
13.0,44.0,638.3694,0.0183,2.1249,7.2095
14.0,44.0,638.3694,0.0119,1.525,7.454
15.0,44.0,612.3416,0.0024,0.04,0.1222
16.0,44.0,620.4065,0.0027,0.0534,0.1222
17.0,44.0,643.9904,0.0027,0.0723,0.2444
18.0,44.0,630.06,0.0024,0.0357,0.2444
19.0,44.0,620.4065,0.0024,0.0397,0.0
20.0,44.0,620.4065,0.0024,0.0397,0.0
21.0,44.0,626.3942,0.0024,-0.0043,0.1222
22.0,44.0,620.4065,0.0024,0.0366,0.1222
-24.0,43.0,620.4065,0.0027,0.0522,0.1222
-23.0,43.0,655.9656,0.0027,0.0494,0.2444
-22.0,43.0,655.9656,0.0034,0.0256,0.2444
-21.0,43.0,615.1521,0.0031,0.0357,0.2444
-20.0,43.0,647.7785,0.0037,0.3543,0.2444
-19.0,43.0,648.3895,0.0058,0.6558,2.6883
-18.0,43.0,649.6115,0.0116,1.268,7.2096
-17.0,43.0,640.4467,0.3094,34.2438,9.6535
-16.0,43.0,640.2023,0.2945,32.2733,9.5313
-15.0,43.0,635.3145,0.6262,68.0188,9.5313
-14.0,43.0,635.5588,0.6097,66.2946,9.6535
-13.0,43.0,635.681,0.6262,67.5436,9.4091
-12.0,43.0,635.5588,0.5075,54.8349,9.4091
-11.0,43.0,632.504,0.9021,98.4293,9.7757
-10.0,43.0,632.8705,0.8954,97.5885,9.7757
-9.0,43.0,632.7484,0.8838,95.6601,9.6535
-8.0,43.0,632.504,0.726,77.952,9.5313
-7.0,43.0,632.8705,0.795,85.9698,9.5313
-6.0,43.0,630.9154,0.8841,95.5945,9.6535
-5.0,43.0,630.9154,0.8731,94.324,9.5313
-4.0,43.0,630.7932,0.8652,93.439,9.5313
-3.0,43.0,630.9154,0.8646,93.0801,9.5313
-2.0,43.0,630.9154,0.8643,92.8659,9.5313
-1.0,43.0,630.9154,0.8636,93.0417,9.4091
0.0,43.0,630.9154,0.8667,93.2416,9.5313
1.0,43.0,630.9154,0.8612,92.7115,9.5313
2.0,43.0,630.9154,0.8545,92.2839,9.5313
3.0,43.0,631.0376,0.8524,91.9131,9.4091
4.0,43.0,631.0376,0.849,91.752,9.5313
5.0,43.0,631.0376,0.8521,91.6336,9.5313
6.0,43.0,631.0376,0.8521,91.6336,9.5313
7.0,43.0,632.504,0.8923,96.3788,9.6535
8.0,43.0,632.6262,0.8954,96.4984,9.5313
9.0,43.0,632.504,0.9006,96.9818,9.5313
10.0,43.0,632.6262,0.8972,96.9366,9.6535
11.0,43.0,632.6262,0.8972,96.9366,9.6535
12.0,43.0,635.1923,0.7806,84.7803,9.5313
13.0,43.0,635.4366,0.7953,86.0587,9.5313
14.0,43.0,635.5588,0.7816,84.501,9.5313
15.0,43.0,638.4916,0.0113,1.4987,8.6759
16.0,43.0,637.8806,0.0137,1.8369,10.3867
17.0,43.0,637.3918,0.0238,2.8217,8.9203
18.0,43.0,628.2271,0.0034,0.0638,0.2444
19.0,43.0,640.4467,0.0024,0.0784,0.2444
20.0,43.0,620.4065,0.0024,0.0125,0.1222
21.0,43.0,604.8876,0.0027,0.0208,0.3666
22.0,43.0,626.3942,0.0027,0.0037,0.2444
23.0,43.0,630.06,0.0027,0.0272,0.3666
-25.0,42.0,613.3192,0.0031,0.0452,0.2444
-24.0,42.0,620.4065,0.0018,0.0238,0.1222
-23.0,42.0,620.4065,0.0018,0.0394,0.0
-22.0,42.0,648.6339,0.0034,0.2664,0.3666
-21.0,42.0,643.9904,0.004,0.2304,0.2444
-20.0,42.0,640.0801,0.285,31.2027,9.5313
-19.0,42.0,640.4467,0.2594,28.3124,9.4091
-18.0,42.0,640.0801,0.2649,29.2197,9.6535
-17.0,42.0,635.4366,0.6174,67.5195,9.6535
-16.0,42.0,635.1923,0.7043,76.5005,9.5313
-15.0,42.0,635.3145,0.6262,68.0188,9.5313
-14.0,42.0,632.6262,0.8121,87.8534,9.6535
-13.0,42.0,632.504,0.9766,106.3586,9.7757
-12.0,42.0,632.7484,0.8829,95.7385,9.6535
-11.0,42.0,630.9154,0.9494,103.1659,9.6535
-10.0,42.0,630.4266,0.9378,101.7859,9.6535
-9.0,42.0,630.7932,0.9259,100.2158,9.6535
-8.0,42.0,630.9154,0.9152,98.4598,9.5313
-7.0,42.0,630.9154,0.8948,96.9125,9.5313
-6.0,42.0,630.9154,0.8841,95.5945,9.6535
-5.0,42.0,629.6934,0.8398,90.7175,9.6535
-4.0,42.0,629.449,0.8331,89.7742,9.6535
-3.0,42.0,629.6934,0.8252,89.1638,9.6535
-2.0,42.0,629.8156,0.8298,88.9294,9.5313
-1.0,42.0,629.6934,0.8286,88.8016,9.6535
0.0,42.0,629.6934,0.8289,88.8669,9.6535
1.0,42.0,629.6934,0.8237,88.3966,9.5313
2.0,42.0,629.6934,0.8246,88.3084,9.5313
3.0,42.0,629.8156,0.8246,87.9822,9.5313
4.0,42.0,629.5712,0.8185,87.9089,9.5313
5.0,42.0,629.8156,0.8194,87.9391,9.5313
6.0,42.0,630.9154,0.8521,92.1048,9.5313
7.0,42.0,630.9154,0.8578,92.1985,9.5313
8.0,42.0,630.7932,0.8633,92.438,9.5313
9.0,42.0,630.9154,0.8701,93.0072,9.5313
10.0,42.0,630.9154,0.8676,93.3414,9.5313
11.0,42.0,632.7484,0.8783,95.1727,9.6535
12.0,42.0,632.3818,0.8847,95.6415,9.4091
13.0,42.0,632.6262,0.8954,96.9608,9.6535
14.0,42.0,632.504,0.8752,94.4479,9.5313
15.0,42.0,635.1923,0.834,90.5212,9.5313
16.0,42.0,635.0701,0.809,87.6749,9.5313
17.0,42.0,638.3694,0.0513,5.7578,9.5313
18.0,42.0,637.6362,0.1053,11.3342,9.2869
19.0,42.0,638.3694,0.1968,21.2192,9.1647
20.0,42.0,633.4815,0.0024,0.0735,0.2444
21.0,42.0,620.7731,0.0031,0.0916,0.3666
22.0,42.0,640.4467,0.0021,0.0366,0.0
23.0,42.0,620.4065,0.0021,0.0214,0.2444
24.0,42.0,616.1296,0.0024,0.004,0.2444
25.0,42.0,626.1497,0.0024,0.0558,0.0
-27.0,41.0,620.4065,0.0027,0.043,0.1222
-26.0,41.0,608.6757,0.0031,0.0458,0.2444
-25.0,41.0,625.2944,0.0027,0.0397,0.2444
-24.0,41.0,652.4219,0.0031,0.0183,0.2444
-23.0,41.0,620.4065,0.0027,0.1324,0.1222
-22.0,41.0,620.4065,0.0027,0.2002,0.1222
-21.0,41.0,639.8358,0.2426,26.4722,9.2869
-20.0,41.0,640.0801,0.285,31.2027,9.5313
-19.0,41.0,635.5588,0.5582,61.3364,9.6535
-18.0,41.0,635.5588,0.5911,64.5108,9.6535
-17.0,41.0,635.3145,0.6265,68.6136,9.6535
-16.0,41.0,632.504,0.899,97.6987,9.6535
-15.0,41.0,632.504,0.8945,98.0661,9.8979
-14.0,41.0,630.9154,0.9726,105.264,9.6535
-13.0,41.0,630.9154,0.9674,105.1385,9.6535
-12.0,41.0,630.7932,0.9641,104.4055,9.6535
-11.0,41.0,630.9154,0.9494,103.1659,9.6535
-10.0,41.0,629.6934,0.8957,96.7294,9.6535
-9.0,41.0,629.6934,0.8865,95.5911,9.6535
-8.0,41.0,629.6934,0.8728,94.1077,9.6535
-7.0,41.0,629.6934,0.8612,92.9001,9.6535
-6.0,41.0,629.5712,0.8502,91.6141,9.6535
-5.0,41.0,628.9603,0.8386,89.8206,9.6535
-4.0,41.0,628.7159,0.8279,89.01,9.5313
-3.0,41.0,628.4715,0.8215,88.418,9.6535
-2.0,41.0,628.5937,0.8194,88.1793,9.5313
-1.0,41.0,628.8381,0.8188,87.9135,9.5313
0.0,41.0,628.8381,0.8191,87.6825,9.6535
1.0,41.0,628.7159,0.8102,87.4893,9.6535
2.0,41.0,628.7159,0.8176,87.5824,9.6535
3.0,41.0,628.7159,0.817,87.3062,9.6535
4.0,41.0,628.4715,0.8145,87.204,9.6535
5.0,41.0,628.8381,0.8118,87.2574,9.6535
6.0,41.0,629.6934,0.82,88.0859,9.5313
7.0,41.0,629.6934,0.8228,88.443,9.5313
8.0,41.0,629.5712,0.8218,88.6041,9.5313
9.0,41.0,629.6934,0.8325,89.1122,9.5313
10.0,41.0,629.6934,0.8362,89.3292,9.5313
11.0,41.0,630.9154,0.8688,93.9209,9.5313
12.0,41.0,631.0376,0.8783,94.6609,9.5313
13.0,41.0,630.671,0.885,95.4898,9.5313
14.0,41.0,630.671,0.885,95.4898,9.5313
15.0,41.0,632.6262,0.8829,95.3259,9.6535
16.0,41.0,632.504,0.8911,96.6745,9.6535
17.0,41.0,634.9479,0.7874,84.8389,9.2869
18.0,41.0,634.7035,0.8347,90.6839,9.5313
19.0,41.0,634.7035,0.8347,90.6839,9.5313
20.0,41.0,638.9803,0.2588,27.6987,9.2869
21.0,41.0,639.1025,0.3079,33.613,9.2869
22.0,41.0,608.6757,0.0034,0.098,0.2444
23.0,41.0,640.4467,0.0024,0.1202,0.2444
24.0,41.0,621.5063,0.0027,0.0146,0.2444
25.0,41.0,643.9904,0.0034,0.0504,0.2444
26.0,41.0,620.4065,0.0027,0.0293,0.1222
27.0,41.0,655.9656,0.0034,0.0128,0.2444
-29.0,40.0,630.06,0.0021,0.0174,0.2444
-28.0,40.0,620.4065,0.0024,0.004,0.2444
-27.0,40.0,630.06,0.0024,0.0525,0.2444
-26.0,40.0,620.4065,0.0024,0.0519,0.2444
-25.0,40.0,622.6061,0.0027,0.0873,0.2444
-24.0,40.0,640.4467,0.0031,0.0983,0.2444
-23.0,40.0,639.3469,0.2667,29.1318,9.4091
-22.0,40.0,639.9579,0.2786,30.5063,9.4091
-21.0,40.0,635.681,0.5426,59.7256,9.6535
-20.0,40.0,634.9479,0.5649,61.8781,9.6535
-19.0,40.0,632.504,0.7684,84.3237,9.7757
-18.0,40.0,632.3818,0.7834,86.2097,9.8979
-17.0,40.0,632.6262,0.8377,91.4389,9.7757
-16.0,40.0,630.9154,0.9613,104.7247,9.7757
-15.0,40.0,630.3044,0.961,105.195,9.7757
-14.0,40.0,629.6934,0.9152,98.9468,9.6535
-13.0,40.0,629.6934,0.9106,98.8007,9.7757
-12.0,40.0,629.8156,0.9082,98.5648,9.7757
-11.0,40.0,629.6934,0.9039,97.6202,9.6535
-10.0,40.0,628.7159,0.878,94.6289,9.7757
-9.0,40.0,628.8381,0.8722,93.9066,9.7757
-8.0,40.0,628.5937,0.8667,92.8351,9.6535
-7.0,40.0,628.8381,0.8521,91.7029,9.6535
-6.0,40.0,628.7159,0.8542,91.5231,9.5313
-5.0,40.0,628.3493,0.8475,90.8182,9.6535
-4.0,40.0,628.4715,0.8377,90.098,9.6535
-3.0,40.0,628.2271,0.8359,89.7351,9.5313
-2.0,40.0,628.3493,0.8331,89.4962,9.5313
-1.0,40.0,628.1049,0.8362,89.1171,9.5313
0.0,40.0,628.4715,0.8316,88.9545,9.5313
1.0,40.0,628.7159,0.8264,88.8904,9.5313
2.0,40.0,628.2271,0.8295,88.8208,9.4091
3.0,40.0,628.5937,0.8255,88.707,9.5313
4.0,40.0,628.1049,0.8237,88.6758,9.5313
5.0,40.0,628.5937,0.8295,88.7479,9.5313
6.0,40.0,628.9603,0.8118,87.4301,9.6535
7.0,40.0,628.8381,0.8121,87.7039,9.6535
8.0,40.0,628.8381,0.8237,88.1223,9.5313
9.0,40.0,628.7159,0.8228,88.4933,9.6535
10.0,40.0,628.8381,0.8276,88.8925,9.5313
11.0,40.0,629.6934,0.8401,89.9789,9.5313
12.0,40.0,629.6934,0.849,90.6561,9.5313
13.0,40.0,629.5712,0.8481,91.416,9.6535
14.0,40.0,631.0376,0.8905,96.1377,9.5313
15.0,40.0,631.0376,0.8969,96.994,9.5313
16.0,40.0,630.7932,0.9067,97.8638,9.5313
17.0,40.0,632.504,0.9155,99.1403,9.5313
18.0,40.0,632.504,0.8392,91.0089,9.6535
19.0,40.0,634.8257,0.7565,81.8246,9.4091
20.0,40.0,634.7035,0.7477,81.0925,9.4091
21.0,40.0,634.9479,0.7047,76.7245,9.5313
22.0,40.0,639.1025,0.3085,33.5764,9.4091
23.0,40.0,639.1025,0.35,38.6475,9.4091
24.0,40.0,620.4065,0.0027,0.1401,0.1222
25.0,40.0,630.06,0.0034,0.1468,0.1222
26.0,40.0,640.4467,0.0024,0.0598,0.2444
27.0,40.0,620.4065,0.0024,0.0504,0.1222
28.0,40.0,647.7785,0.0031,0.0192,0.1222
-29.0,39.0,636.5364,0.0031,0.0537,0.2444
-28.0,39.0,630.06,0.0024,0.0171,0.1223
-27.0,39.0,620.4065,0.0027,0.0671,0.2444
-26.0,39.0,639.2247,0.0027,0.0504,0.3666
-25.0,39.0,639.3469,0.2612,28.5919,9.5314
-24.0,39.0,639.3469,0.2408,26.3922,9.4091
-23.0,39.0,634.7035,0.5255,57.8329,9.7757
-22.0,39.0,634.9479,0.5215,57.4426,9.6535
-21.0,39.0,632.3818,0.7733,84.7733,9.8979
-20.0,39.0,632.6262,0.7181,79.2429,9.8979
-19.0,39.0,630.9154,0.9201,101.275,9.8979
-18.0,39.0,630.3044,0.9314,102.5433,9.8979
-17.0,39.0,630.9154,0.9485,103.7558,9.8979
-16.0,39.0,629.8156,0.8994,98.1952,9.7757
-15.0,39.0,629.449,0.9027,98.5519,9.8979
-14.0,39.0,629.6934,0.9152,98.9468,9.6535
-13.0,39.0,628.4715,0.8899,96.235,9.7757
-12.0,39.0,628.8381,0.8926,96.189,9.7757
-11.0,39.0,628.5937,0.8881,95.5347,9.6535
-10.0,39.0,628.3493,0.8832,94.8807,9.6535
-9.0,39.0,628.4715,0.8835,94.1565,9.4091
-8.0,39.0,628.3493,0.8694,93.1281,9.5313
-7.0,39.0,628.5937,0.8624,92.3853,9.5313
-6.0,39.0,627.9827,0.8768,93.9758,9.5313
-5.0,39.0,628.1049,0.8713,93.244,9.7758
-4.0,39.0,627.8605,0.8646,92.7524,9.6536
-3.0,39.0,627.9827,0.8649,92.2061,9.5313
-2.0,39.0,628.1049,0.8582,92.1152,9.6535
-1.0,39.0,628.2271,0.8539,91.6708,9.6536
0.0,39.0,627.9827,0.8539,91.2225,9.5313
1.0,39.0,627.9827,0.8466,91.0089,9.7758
2.0,39.0,628.1049,0.8472,91.1707,9.6536
3.0,39.0,627.9827,0.8499,91.1026,9.6536
4.0,39.0,628.1049,0.8481,90.9216,9.5313
5.0,39.0,628.1049,0.8496,91.0559,9.5313
6.0,39.0,628.4715,0.8301,88.6237,9.4091
7.0,39.0,628.4715,0.8289,88.9511,9.5313
8.0,39.0,628.4715,0.8313,89.1095,9.5313
9.0,39.0,628.2271,0.8371,89.5447,9.4091
10.0,39.0,628.4715,0.8365,89.9374,9.5313
11.0,39.0,628.8381,0.8298,89.2844,9.6535
12.0,39.0,628.5937,0.8334,89.8309,9.6535
13.0,39.0,628.8381,0.8423,90.6192,9.6535
14.0,39.0,629.8156,0.853,91.9348,9.6535
15.0,39.0,629.8156,0.8624,92.7863,9.5313
16.0,39.0,629.6934,0.867,93.5507,9.5313
17.0,39.0,630.9154,0.9167,98.7048,9.5313
18.0,39.0,630.9154,0.9222,99.6207,9.5313
19.0,39.0,632.6262,0.9012,97.9306,9.6535
20.0,39.0,632.6262,0.8844,95.6714,9.5313
21.0,39.0,632.6262,0.8844,95.6714,9.5313
22.0,39.0,634.8257,0.7065,76.4618,9.4091
23.0,39.0,634.5813,0.7986,86.4597,9.2869
24.0,39.0,638.9803,0.3732,41.127,9.4091
25.0,39.0,638.3694,0.3394,37.4536,9.5313
26.0,39.0,635.5588,0.0031,0.1163,0.2444
27.0,39.0,620.4065,0.0024,0.0388,0.1222
28.0,39.0,620.4065,0.0024,0.0388,0.1222
29.0,39.0,620.4065,0.0024,0.0006,0.1222
-31.0,38.0,620.4065,0.0024,0.0177,0.2444
-30.0,38.0,621.5063,0.0031,0.0555,0.2444
-29.0,38.0,620.4065,0.0034,0.0381,0.2444
-28.0,38.0,609.6533,0.0027,0.0928,0.2444
-27.0,38.0,620.4065,0.0018,0.0867,0.0
-26.0,38.0,639.2247,0.2246,24.6805,9.5313
-25.0,38.0,639.7136,0.2228,24.6249,9.5313
-24.0,38.0,634.5813,0.4822,53.4387,9.8979
-23.0,38.0,632.6262,0.705,78.2697,10.0201
-22.0,38.0,632.3818,0.7364,81.7398,10.0201
-21.0,38.0,630.9154,0.903,98.9679,9.8979
-20.0,38.0,630.9154,0.9119,100.1215,9.8979
-19.0,38.0,629.5712,0.874,95.7025,9.8979
-18.0,38.0,629.5712,0.8856,96.4471,9.8979
-17.0,38.0,629.8156,0.8966,97.2562,9.7757
-16.0,38.0,628.7159,0.8884,95.8481,9.6535
-15.0,38.0,628.8381,0.8948,96.3712,9.6535
-14.0,38.0,628.7159,0.8923,96.4709,9.7757
-13.0,38.0,628.2271,0.892,96.2369,9.6535
-12.0,38.0,628.3493,0.8951,96.0583,9.6535
-11.0,38.0,628.5937,0.8905,95.4901,9.5313
-10.0,38.0,627.8605,0.8997,96.4145,9.6535
-9.0,38.0,628.1049,0.8939,95.9644,9.6535
-8.0,38.0,627.8605,0.8911,95.3149,9.6535
-7.0,38.0,628.2271,0.8823,94.5615,9.6535
-6.0,38.0,627.9827,0.8768,93.9758,9.5313
-5.0,38.0,628.1049,0.8951,95.7126,9.6535
-4.0,38.0,627.6161,0.8844,95.1526,9.5313
-3.0,38.0,628.1049,0.8856,95.1883,9.6535
-2.0,38.0,627.9827,0.8817,94.7229,9.7757
-1.0,38.0,628.2271,0.8783,94.4278,9.5313
0.0,38.0,627.8605,0.8737,94.1595,9.6535
1.0,38.0,628.2271,0.8734,93.9291,9.6535
2.0,38.0,627.8605,0.874,94.0677,9.6535
3.0,38.0,627.9827,0.878,94.0704,9.6535
4.0,38.0,628.1049,0.8731,94.1064,9.6535
5.0,38.0,627.8605,0.8746,93.9615,9.6535
